Date,Open,High,Low,Close,Volume
2021-02-09,177800,178500,173000,173000,299704
2021-02-10,171500,174000,170200,172600,211703
2021-02-15,175100,176500,172600,172600,205481
2021-02-16,173400,173400,166700,166800,393154
2021-02-17,166800,171300,162100,167400,429598
2021-02-18,167400,170600,162700,162700,221480
2021-02-19,161500,165700,158600,162300,248949
2021-02-22,162700,164800,158300,158500,237744
2021-02-23,158500,159200,152200,152200,368693
2021-02-24,150000,156500,146500,146800,470275
2021-02-25,150100,162100,148900,161500,576631
2021-02-26,157400,158300,150000,153700,483586
2021-03-02,156400,160200,151400,154100,239730
2021-03-03,154200,159700,153100,158000,237875
2021-03-04,158800,162800,155500,161400,282322
2021-03-05,161100,161200,156000,157900,190808
2021-03-08,159700,159700,151500,152300,155497
2021-03-09,150600,152000,144400,147900,268016
2021-03-10,150500,151900,144000,144100,170033
2021-03-11,144800,149600,143600,147700,149736
2021-03-12,149600,152800,148200,151400,120194
2021-03-15,151400,151400,148300,148300,93764
2021-03-16,149300,153800,148200,152700,157392
2021-03-17,153000,153900,148900,150700,131273
2021-03-18,151300,154000,150200,150600,131271
2021-03-19,148500,149700,146800,148600,116944
2021-03-22,150100,151400,146500,148800,167565
2021-03-23,151000,155300,147400,147700,266734
2021-03-24,148000,150700,146900,149300,158735
2021-03-25,149300,150900,147700,150500,176169
2021-03-26,151700,153000,148100,151500,253603
2021-03-29,160000,160600,153600,153900,455519
2021-03-30,153900,153900,150400,150500,142304
2021-03-31,151600,153200,150000,150000,122066
2021-04-01,150000,152200,147800,150700,132879
2021-04-02,150600,151500,148200,149100,103198
2021-04-05,149200,149400,145300,145300,138443
2021-04-06,145300,146700,143000,143000,139756
2021-04-07,143100,145500,142700,142800,106308
2021-04-08,142800,144000,141000,143500,132208
2021-04-09,144500,146200,143700,143700,116166
2021-04-12,144200,146000,142800,146000,106314
2021-04-13,147600,156300,144600,154100,410784
2021-04-14,155600,158500,153400,156100,280264
2021-04-15,156400,158300,153500,155200,188143
2021-04-16,156200,156700,153700,156000,151511
2021-04-19,156100,161200,153800,160400,294881
2021-04-20,159800,160400,154200,154800,264457
2021-04-21,153000,154000,149100,149100,248052
2021-04-22,149500,150900,147200,147700,171152
2021-04-23,145300,149400,145300,147500,132141
2021-04-26,147500,147700,144700,145400,166589
2021-04-27,145300,145800,142000,142200,204910
2021-04-28,141500,145600,138100,138300,236148
2021-04-29,138400,142300,134500,136100,283305
2021-04-30,136200,137400,132200,133000,249984
2021-05-03,131900,134000,126200,126300,353259
2021-05-04,123900,131300,123600,130100,286301
2021-05-06,129100,130100,125800,127400,204887
2021-05-07,127400,133200,127400,131800,242147
2021-05-10,134900,138600,132900,138300,235800
2021-05-11,138300,138400,133700,135000,186321
2021-05-12,135000,138300,130100,130300,203341
2021-05-13,129000,132400,128200,129000,150602
2021-05-14,129000,133500,128000,132200,149408
2021-05-17,135800,139600,131700,132600,277989
2021-05-18,131000,134800,130000,134200,119874
2021-05-20,134500,135600,132300,135600,102602
2021-05-21,136000,138300,133600,133700,125153
2021-05-24,133700,133800,130800,130800,97245
2021-05-25,131900,137000,130000,136300,174560
2021-05-26,135500,136800,134000,134300,96691
2021-05-27,135000,135400,131500,133500,160663
2021-05-28,134200,139500,133100,138100,245666
2021-05-31,138500,140500,138300,139300,123793
2021-06-01,139600,140200,137800,139000,84983
2021-06-02,139900,139900,135400,136000,136868
2021-06-03,135600,137800,134600,136700,94700
2021-06-04,137900,138700,134200,137100,128124
2021-06-07,137200,138600,134600,135400,99510
2021-06-08,135500,141900,135500,141000,262004
2021-06-09,141300,142000,135000,135800,292524
2021-06-10,136700,139200,135300,137700,221213
2021-06-11,139000,141800,136800,138800,181280
2021-06-14,143300,159100,140200,156600,2171933
2021-06-15,157100,157200,149000,150300,688474
2021-06-16,150300,150400,146700,148100,253413
2021-06-17,148100,152000,148000,149500,275101
2021-06-18,149900,155400,149900,154700,449606
2021-06-21,154700,169400,153700,166700,1148470
2021-06-22,166600,168900,161500,166700,559195
2021-06-23,167800,179700,167700,170500,939335
2021-06-24,174600,176500,165500,170800,543719
2021-06-25,171200,172100,154100,155600,1068835
2021-06-28,158800,159900,155300,155500,477476
2021-06-29,155100,156800,153700,155100,231516
2021-06-30,155000,161500,154400,157200,337314
2021-07-01,158900,164300,156200,162700,339504
2021-07-02,162700,165500,161100,162700,208029
2021-07-05,163000,169500,163000,167900,407123
2021-07-06,167700,167700,163400,164800,208762
2021-07-07,166300,169000,164800,166400,223534
2021-07-08,167600,168400,160700,163000,317226
2021-07-09,161200,162400,157000,160600,292962
2021-07-12,163500,169500,162700,164000,341679
2021-07-13,165700,166300,161100,161400,256170
2021-07-14,161200,161200,155600,155600,409378
2021-07-15,155600,159300,155100,157300,290404
2021-07-16,156000,164500,153500,157700,651500
2021-07-19,158800,159500,151500,152400,319907
2021-07-20,154500,158000,152900,152900,433970
2021-07-21,154300,154400,148700,149000,275283
2021-07-22,150000,150100,147300,148300,171450
2021-07-23,147400,150200,147300,148000,138843
2021-07-26,148800,149000,145000,145700,148658
2021-07-27,146100,150900,144200,145200,211889
2021-07-28,145200,145800,142000,143900,144128
2021-07-29,143800,145300,143200,143600,88625
2021-07-30,144500,144500,138700,139000,225192
2021-08-02,138900,146000,138900,145700,243759
2021-08-03,145800,146700,143400,146000,120011
2021-08-04,146000,149900,145500,147200,165095
2021-08-05,147900,149400,145800,146200,115056
2021-08-06,147000,147600,144500,146400,120619
2021-08-09,145600,145600,141200,141300,204443
2021-08-10,141200,142800,140100,140200,169161
2021-08-11,141500,164500,141200,156200,3641738
2021-08-12,161000,166000,157000,161500,1383042
2021-08-13,163500,167700,159900,163500,971592
2021-08-17,161200,169500,161000,165000,815526
2021-08-18,166600,167900,159300,167300,615098
2021-08-19,166000,169500,161000,161600,506908
2021-08-20,163500,168300,159100,162000,685073
2021-08-23,163300,178700,163100,175300,1950907
2021-08-24,177200,177300,169500,172300,913867
2021-08-25,172200,172200,166000,171100,542915
2021-08-26,170700,174900,169100,169200,532140
